Export Title: My Timeline
Export Date: 2026-01-15T08:58:43.126Z

Machine,Port ID,Start,End,State,Machine,Duration,Operator
102 HAAS VF4,1,1768258471,1768258497,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768258497,1768258524,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768258524,1768258608,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768258608,1768258804,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768258804,1768258904,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768258904,1768259120,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259120,1768259222,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259222,1768259435,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259435,1768259537,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259537,1768259769,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259769,1768259871,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768259871,1768260058,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260058,1768260161,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260161,1768260391,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260391,1768260491,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260491,1768260731,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260731,1768260833,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768260833,1768262229,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768262229,1768281003,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768281003,1768281635,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768281635,1768281659,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768281659,1768287281,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768287281,1768287291,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768287291,1768288084,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288084,1768288085,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288085,1768288244,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288244,1768288245,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288245,1768288485,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288485,1768288487,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768288487,1768289169,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289169,1768289178,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289178,1768289191,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289191,1768289431,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289431,1768289435,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289435,1768289443,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289443,1768289453,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289453,1768289472,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289472,1768289910,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289910,1768289925,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289925,1768289938,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289938,1768289960,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768289960,1768290044,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290044,1768290053,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290053,1768290142,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290142,1768290158,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290158,1768290238,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290238,1768290262,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290262,1768290401,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290401,1768290405,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290405,1768290408,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290408,1768290461,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290461,1768290479,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290479,1768290486,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290486,1768290499,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290499,1768290506,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290506,1768290712,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290712,1768290734,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290734,1768290811,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290811,1768290820,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290820,1768290823,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290823,1768290866,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290866,1768290869,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290869,1768290944,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290944,1768290991,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290991,1768290992,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290992,1768290993,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290993,1768290995,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768290995,1768291036,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291036,1768291051,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291051,1768291113,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291113,1768291123,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291123,1768291215,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291215,1768291217,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291217,1768291224,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768291224,1768295013,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295013,1768295024,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295024,1768295028,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295028,1768295310,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295310,1768295311,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295311,1768295368,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295368,1768295406,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295406,1768295726,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295726,1768295756,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295756,1768295836,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295836,1768295848,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295848,1768295899,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295899,1768295932,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295932,1768295937,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295937,1768295939,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768295939,1768296015,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296015,1768296033,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296033,1768296098,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296098,1768296104,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296104,1768296120,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296120,1768296142,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296142,1768296151,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296151,1768296178,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296178,1768296308,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296308,1768296325,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296325,1768296363,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296363,1768296365,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296365,1768296367,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296367,1768296379,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296379,1768296386,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296386,1768296387,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296387,1768296470,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296470,1768296541,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296541,1768296649,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296649,1768296762,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296762,1768296764,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296764,1768296823,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296823,1768296828,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768296828,1768301855,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768301855,1768301857,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768301857,1768302039,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302039,1768302054,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302054,1768302061,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302061,1768302065,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302065,1768302066,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302066,1768302347,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302347,1768302350,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302350,1768302353,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302353,1768302354,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302354,1768302400,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302400,1768302415,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302415,1768302491,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302491,1768302545,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768302545,1768303572,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768303572,1768304098,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304098,1768304113,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304113,1768304118,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304118,1768304178,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304178,1768304182,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304182,1768304184,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304184,1768304219,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304219,1768304224,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768304224,1768307531,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307531,1768307545,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307545,1768307550,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307550,1768307551,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307551,1768307556,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307556,1768307611,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307611,1768307612,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307612,1768307620,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307620,1768307623,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307623,1768307629,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307629,1768307630,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307630,1768307637,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307637,1768307639,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307639,1768307642,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307642,1768307643,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307643,1768307649,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307649,1768307652,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307652,1768307655,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307655,1768307656,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307656,1768307658,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307658,1768307662,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307662,1768307674,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768307674,1768308404,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308404,1768308424,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308424,1768308428,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308428,1768308429,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308429,1768308434,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308434,1768308441,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308441,1768308535,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308535,1768308541,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308541,1768308557,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308557,1768308940,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308940,1768308957,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768308957,1768309143,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309143,1768309165,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309165,1768309170,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309170,1768309172,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309172,1768309242,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309242,1768309244,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309244,1768309305,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309305,1768309308,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309308,1768309310,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309310,1768309431,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309431,1768309596,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309596,1768309691,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309691,1768309717,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309717,1768309732,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309732,1768309754,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309754,1768309912,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768309912,1768310121,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310121,1768310151,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310151,1768310154,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310154,1768310155,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310155,1768310159,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310159,1768310345,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310345,1768310808,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768310808,1768311591,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768311591,1768311593,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768311593,1768311627,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768311627,1768312017,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768312017,1768312767,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768312767,1768313952,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768313952,1768314554,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768314554,1768315825,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768315825,1768316150,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768316150,1768317422,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768317422,1768317907,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768317907,1768319173,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768319173,1768319501,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768319501,1768320774,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768320774,1768329815,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768329815,1768341600,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768341600,1768368034,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768368034,1768368041,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768368041,1768368070,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768368070,1768370581,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768370581,1768370592,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768370592,1768370607,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768370607,1768371372,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371372,1768371379,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371379,1768371667,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371667,1768371670,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371670,1768371697,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371697,1768371773,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371773,1768371774,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371774,1768371825,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371825,1768371951,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768371951,1768372187,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768372187,1768372885,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768372885,1768372890,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768372890,1768373181,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768373181,1768373526,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768373526,1768374513,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768374513,1768375563,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768375563,1768376647,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768376647,1768377023,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768377023,1768378104,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768378104,1768380182,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768380182,1768381264,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768381264,1768382453,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768382453,1768383534,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768383534,1768383820,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768383820,1768384901,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768384901,1768387533,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768387533,1768388614,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768388614,1768388997,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768388997,1768390078,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768390078,1768390614,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768390614,1768391696,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768391696,1768392916,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768392916,1768393996,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768393996,1768394722,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768394722,1768395803,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768395803,1768396332,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768396332,1768396877,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768396877,1768397028,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768397028,1768397089,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768397089,1768397116,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768397116,1768397121,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768397121,1768397964,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768397964,1768398034,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768398034,1768398450,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768398450,1768398688,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768398688,1768398833,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768398833,1768398865,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768398865,1768399853,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768399853,1768401590,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768401590,1768402625,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768402625,1768402802,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768402802,1768402812,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768402812,1768403149,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768403149,1768403174,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768403174,1768403357,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768403357,1768403364,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768403364,1768403367,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768403367,1768404724,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768404724,1768405112,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768405112,1768405131,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768405131,1768405469,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768405469,1768405496,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768405496,1768405518,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768405518,1768406548,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768406548,1768406853,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768406853,1768407933,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768407933,1768409359,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768409359,1768410440,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768410440,1768419481,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768419481,1768428000,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768428000,1768454054,Offline,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768454054,1768454176,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768454176,1768454205,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768454205,1768456731,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768456731,1768456732,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768456732,1768456748,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768456748,1768457939,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768457939,1768459051,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768459051,1768459073,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768459073,1768460283,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460283,1768460313,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460313,1768460366,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460366,1768460375,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460375,1768460437,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460437,1768460441,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460441,1768460483,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460483,1768460488,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460488,1768460492,Feedhold,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460492,1768460664,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768460664,1768462681,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768462681,1768463839,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768463839,1768464383,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768464383,1768465541,Cycle,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768465541,1768465832,Stopped,102 HAAS VF4,0,John Doe
102 HAAS VF4,1,1768465832,1768467512,Cycle,102 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767218400,1767245229,Offline,103 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767245229,1767245319,Stopped,103 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767245319,1767245345,Cycle,103 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767245345,1767246894,Stopped,103 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767246894,1767246906,Cycle,103 HAAS VF4,0,John Doe
103 HAAS VF4,2,1767246906,1767247248,Stopped,103 HAAS VF4,0,John Doe
